iter	Passed	Remaining
1497	409761	5061013
1498	410007	5060407
1499	410260	5059873
1500	410531	5059570
1501	410820	5059491
1502	411092	5059203
1503	411341	5058620
1504	411591	5058058
1505	411840	5057489
1506	412099	5057034
1507	412373	5056773
1508	412623	5056214
1509	412880	5055736
1510	413148	5055400
1511	413418	5055074
1512	413664	5054475
1513	413924	5054033
1514	414174	5053479
1515	414432	5053011
1516	414676	5052378
1517	414920	5051747
1518	415166	5051146
1519	415436	5050834
1520	415683	5050236
1521	415936	5049716
1522	416207	5049421
1523	416492	5049289
1524	416765	5049014
1525	417028	5048608
1526	417275	5048026
1527	417522	5047432
1528	417768	5046823
1529	418011	5046190
1530	418256	5045574
1531	418530	5045312
1532	418813	5045154
1533	419075	5044755
1534	419324	5044191
1535	419571	5043603
1536	419817	5043003
1537	420062	5042393
1538	420311	5041825
1539	420564	5041308
1540	420815	5040770
1541	421088	5040495
1542	421337	5039937
1543	421592	5039449
1544	421896	5039547
1545	422170	5039281
1546	422442	5039004
1547	422716	5038733
1548	422967	5038202
1549	423212	5037594
1550	423462	5037047
1551	423707	5036436
1552	423952	5035833
1553	424209	5035367
1554	424466	5034904
1555	424734	5034581
1556	425016	5034406
1557	425260	5033791
1558	425506	5033205
1559	425752	5032611
1560	425995	5031985
1561	426243	5031420
1562	426498	5030933
1563	426745	5030354
1564	426989	5029745
1565	427237	5029178
1566	427500	5028787
1567	427795	5028777
1568	428159	5029579
1569	428444	5029443
1570	428732	5029354
1571	428996	5028969
1572	429254	5028523
1573	429542	5028433
1574	429807	5028066
1575	430074	5027724
1576	430364	5027650
1577	430633	5027334
1578	430890	5026869
1579	431144	5026375
1580	431556	5027729
1581	431910	5028399
1582	432305	5029547
1583	432592	5029431
1584	432971	5030393
1585	433373	5031616
1586	433706	5032034
1587	434041	5032475
1588	434346	5032564
1589	434649	5032641
1590	434899	5032091
1591	435142	5031470
1592	435403	5031059
1593	435665	5030649
1594	435950	5030507
1595	436217	5030170
1596	436473	5029697
1597	436727	5029202
1598	436980	5028697
1599	437229	5028139
1600	437481	5027624
1601	437776	5027600
1602	438034	5027151
1603	438340	5027252
1604	438728	5028297
1605	439048	5028553
1606	439301	5028045
1607	439560	5027605
1608	439879	5027855
1609	440171	5027797
1610	440442	5027502
1611	440696	5027005
1612	440982	5026867
1613	441244	5026464
1614	441541	5026467
1615	441833	5026408
1616	442142	5026539
1617	442407	5026161
1618	442692	5026026
1619	442940	5025465
1620	443188	5024893
1621	443441	5024397
1622	443687	5023807
1623	443961	5023541
1624	444345	5024521
1625	444676	5024903
1626	444939	5024509
1627	445220	5024317
1628	445517	5024309
1629	445799	5024128
1630	446101	5024179
1631	446373	5023890
1632	446626	5023382
1633	446871	5022795
1634	447125	5022303
1635	447436	5022447
1636	447700	5022069
1637	447971	5021764
1638	448272	5021796
1639	448647	5022660
1640	448970	5022937
1641	449312	5023433
1642	449606	5023384
1643	449884	5023161
1644	450160	5022918
1645	450435	5022661
1646	450712	5022420
1647	450973	5022006
1648	451248	5021744
1649	451540	5021677
1650	451835	5021636
1651	452095	5021216
1652	452350	5020737
1653	452600	5020202
1654	452863	5019802
1655	453122	5019366
1656	453395	5019089
1657	453701	5019173
1658	453976	5018921
1659	454229	5018412
1660	454485	5017949
1661	454735	5017410
1662	454989	5016917
1663	455247	5016475
1664	455496	5015932
1665	455753	5015474
1666	456000	5014907
1667	456252	5014400
1668	456499	5013841
1669	456767	5013506
1670	457063	5013473
1671	457356	5013413
1672	457657	5013441
1673	457934	5013209
1674	458184	5012676
1675	458445	5012259
1676	458692	5011703
1677	458952	5011278
1678	459219	5010930
1679	459485	5010579
1680	459748	5010196
1681	460034	5010058
1682	460291	5009597
1683	460536	5009015
1684	460782	5008448
1685	461030	5007894
1686	461275	5007315
1687	461522	5006748
1688	461773	5006239
1689	462023	5005714
1690	462279	5005244
1691	462532	5004749
1692	462799	5004408
1693	463087	5004294
1694	463410	5004556
1695	463696	5004427
1696	463942	5003855
1697	464189	5003298
1698	464439	5002770
1699	464697	5002327
1700	464966	5002009
1701	465236	5001699
1702	465484	5001160
1703	465733	5000617
1704	465984	5000110
1705	466240	4999646
1706	466537	4999631
1707	466782	4999054
1708	467028	4998489
1709	467273	4997913
1710	467520	4997359
1711	467767	4996804
1712	468014	4996253
1713	468263	4995716
1714	468521	4995285
1715	468790	4994963
1716	469069	4994759
1717	469355	4994624
1718	469657	4994656
1719	469910	4994160
1720	470157	4993617
1721	470423	4993261
1722	470697	4992994
1723	470958	4992594
1724	471205	4992051
1725	471450	4991479
1726	471696	4990919
1727	471946	4990395
1728	472197	4989890
1729	472446	4989363
1730	472726	4989159
1731	472987	4988764
1732	473232	4988196
1733	473489	4987751
1734	473747	4987319
1735	473995	4986787
1736	474243	4986243
1737	474514	4985951
1738	474791	4985722
1739	475078	4985589
1740	475332	4985125
1741	475589	4984679
1742	475854	4984326
1743	476145	4984242
1744	476400	4983774
1745	476671	4983488
1746	476919	4982949
1747	477168	4982428
1748	477426	4981998
1749	477679	4981513
1750	477925	4980965
1751	478175	4980449
1752	478424	4979930
1753	478685	4979532
1754	478930	4978962
1755	479217	4978839
1756	479472	4978386
1757	479725	4977900
1758	479969	4977335
1759	480237	4977010
1760	480518	4976819
1761	480811	4976751
1762	481085	4976490
1763	481337	4976002
1764	481584	4975466
1765	481851	4975132
1766	482126	4974877
1767	482440	4975026
1768	482712	4974752
1769	482964	4974261
1770	483215	4973766
1771	483463	4973238
1772	483710	4972700
1773	483962	4972205
1774	484210	4971683
1775	484456	4971131
1776	484701	4970575
1777	484953	4970090
1778	485200	4969557
1779	485474	4969290
1780	485726	4968812
1781	485982	4968370
1782	486256	4968107
1783	486534	4967883
1784	486804	4967585
1785	487052	4967064
1786	487296	4966498
1787	487542	4965957
1788	487796	4965487
1789	488064	4965170
1790	488339	4964925
1791	488606	4964586
1792	488865	4964178
1793	489116	4963684
1794	489364	4963161
1795	489612	4962642
1796	489861	4962132
1797	490109	4961613
1798	490361	4961124
1799	490610	4960618
1800	490856	4960080
1801	491111	4959624
1802	491358	4959100
1803	491606	4958576
1804	491904	4958561
1805	492196	4958483
1806	492470	4958222
1807	492723	4957754
1808	492969	4957221
1809	493214	4956672
1810	493469	4956226
1811	493728	4955809
1812	493990	4955432
1813	494252	4955058
1814	494498	4954516
1815	494745	4953995
1816	495017	4953714
1817	495265	4953199
1818	495513	4952684
1819	495774	4952300
1820	496021	4951770
1821	496268	4951246
1822	496512	4950694
1823	496756	4950139
1824	497007	4949646
1825	497256	4949142
1826	497512	4948706
1827	497787	4948470
1828	498088	4948477
1829	498391	4948509
1830	498653	4948138
1831	498902	4947633
1832	499160	4947218
1833	499439	4947013
1834	499710	4946724
1835	499957	4946206
1836	500214	4945774
1837	500472	4945364
1838	500720	4944851
1839	500966	4944324
1840	501223	4943898
1841	501537	4944033
1842	501802	4943695
1843	502087	4943542
1844	502357	4943249
1845	502630	4942983
1846	502878	4942473
1847	503123	4941933
1848	503376	4941476
1849	503654	4941257
1850	503938	4941106
1851	504218	4940901
1852	504481	4940538
1853	504753	4940271
1854	505025	4939991
1855	505293	4939679
1856	505572	4939470
1857	505822	4938978
1858	506069	4938460
1859	506314	4937925
1860	506570	4937496
1861	506814	4936949
1862	507065	4936469
1863	507311	4935946
1864	507577	4935608
1865	507871	4935557
1866	508124	4935092
1867	508388	4934740
1868	508646	4934338
1869	508895	4933840
1870	509145	4933347
1871	509448	4933380
1872	509745	4933349
1873	510030	4933198
1874	510322	4933115
1875	510695	4933820
1876	511158	4935392
1877	511503	4935815
1878	511781	4935601
1879	512045	4935247
1880	512301	4934816
1881	512549	4934305
1882	512804	4933871
1883	513053	4933378
1884	513296	4932819
1885	513572	4932584
1886	513817	4932047
1887	514083	4931719
1888	514342	4931318
1889	514587	4930785
1890	514839	4930315
1891	515095	4929885
1892	515380	4929735
1893	515666	4929594
1894	515928	4929224
1895	516174	4928707
1896	516426	4928238
1897	516679	4927787
1898	516935	4927355
1899	517204	4927055
1900	517490	4926910
1901	517739	4926417
1902	517985	4925895
1903	518240	4925463
1904	518487	4924947
1905	518743	4924526
1906	518996	4924075
1907	519275	4923862
1908	519528	4923412
1909	519788	4923024
1910	520040	4922555
1911	520304	4922210
1912	520597	4922139
1913	520854	4921721
1914	521156	4921729
1915	521452	4921680
1916	521730	4921468
1917	521986	4921047
1918	522322	4921370
1919	522690	4922003
1920	523070	4922747
1921	523381	4922832
1922	523676	4922772
1923	523932	4922348
1924	524183	4921874
1925	524430	4921372
1926	524692	4920996
1927	524945	4920546
1928	525194	4920059
1929	525442	4919553
1930	525689	4919047
1931	525936	4918541
1932	526191	4918106
1933	526440	4917618
1934	526713	4917355
1935	527034	4917534
1936	527319	4917379
1937	527572	4916929
1938	527819	4916421
1939	528066	4915922
1940	528335	4915616
1941	528604	4915316
1942	528869	4914976
1943	529132	4914616
1944	529380	4914119
1945	529632	4913658
1946	529876	4913132
1947	530160	4912968
1948	530417	4912554
1949	530662	4912032
1950	530907	4911502
1951	531167	4911125
1952	531411	4910586
1953	531667	4910172
1954	531920	4909717
1955	532165	4909196
1956	532416	4908728
1957	532700	4908568
1958	532991	4908477
1959	533284	4908393
1960	533530	4907878
1961	533777	4907378
1962	534022	4906862
1963	534292	4906571
1964	534571	4906361
1965	534861	4906254
1966	535112	4905786
1967	535360	4905294
1968	535605	4904778
1969	535852	4904271
1970	536101	4903789
1971	536378	4903561
1972	536639	4903189
1973	536887	4902704
1974	537131	4902170
1975	537389	4901778
1976	537633	4901247
1977	537884	4900783
1978	538138	4900352
1979	538426	4900223
1980	538727	4900214
1981	538992	4899885
1982	539238	4899378
1983	539495	4898964
1984	539761	4898643
1985	540025	4898293
1986	540290	4897964
1987	540553	4897614
1988	540799	4897105
1989	541043	4896576
1990	541288	4896060
1991	541539	4895602
1992	541783	4895080
1993	542029	4894578
1994	542275	4894065
1995	542530	4893643
1996	542804	4893391
1997	543050	4892891
1998	543293	4892360
1999	543554	4891990
2000	543801	4891497
2001	544080	4891293
2002	544352	4891019
2003	544633	4890830
2004	544882	4890352
2005	545126	4889829
2006	545373	4889341
2007	545630	4888933
2008	545918	4888808
2009	546206	4888683
2010	546458	4888236
2011	546718	4887857
2012	546967	4887386
2013	547214	4886891
2014	547467	4886449
2015	547722	4886032
2016	547971	4885561
2017	548226	4885140
2018	548487	4884771
2019	548742	4884350
2020	549000	4883958
2021	549292	4883871
2022	549542	4883402
2023	549840	4883368
2024	550142	4883364
2025	550443	4883349
2026	550809	4883920
2027	551193	4884638
2028	551561	4885216
2029	551854	4885132
2030	552125	4884854
2031	552411	4884711
2032	552672	4884341
2033	552927	4883918
2034	553178	4883468
2035	553431	4883024
2036	553689	4882631
2037	553937	4882152
2038	554191	4881722
2039	554439	4881243
2040	554689	4880782
2041	554938	4880302
2042	555188	4879843
2043	555467	4879635
2044	555780	4879728
2045	556088	4879773
2046	556377	4879653
2047	556626	4879183
2048	556875	4878710
2049	557122	4878218
2050	557398	4877981
2051	557664	4877662
2052	557928	4877319
2053	558185	4876917
2054	558480	4876855
2055	558765	4876700
2056	559017	4876252
2057	559263	4875752
2058	559509	4875263
2059	559769	4874882
2060	560032	4874541
2061	560284	4874098
2062	560556	4873824
2063	560834	4873607
2064	561085	4873155
2065	561360	4872916
2066	561694	4873181
2067	562055	4873682
2068	562370	4873788
2069	562663	4873695
2070	562927	4873359
2071	563194	4873041
2072	563467	4872787
2073	563733	4872459
2074	563997	4872127
2075	564251	4871697
2076	564503	4871254
2077	564754	4870801
2078	565021	4870495
2079	565289	4870187
2080	565549	4869815
2081	565795	4869320
2082	566040	4868820
2083	566282	4868294
2084	566538	4867880
2085	566798	4867514
2086	567046	4867037
2087	567287	4866502
2088	567558	4866224
2089	567829	4865947
2090	568132	4865940
2091	568418	4865791
2092	568682	4865453
2093	568951	4865156
2094	569215	4864822
2095	569462	4864338
2096	569707	4863840
2097	569952	4863341
2098	570202	4862883
2099	570446	4862379
2100	570700	4861951
2101	570943	4861437
2102	571194	4860994
2103	571477	4860817
2104	571726	4860357
2105	571976	4859896
2106	572232	4859499
2107	572480	4859023
2108	572725	4858524
2109	572971	4858040
2110	573237	4857722
2111	573521	4857552
2112	573792	4857275
2113	574043	4856832
2114	574306	4856491
2115	574603	4856435
2116	574881	4856215
2117	575126	4855720
2118	575390	4855385
2119	575632	4854862
2120	575878	4854379
2121	576133	4853964
2122	576381	4853492
2123	576626	4853003
2124	576872	4852519
2125	577116	4852010
2126	577362	4851527
2127	577617	4851117
2128	577893	4850886
2129	578145	4850451
2130	578391	4849962
2131	578641	4849512
2132	578895	4849097
2133	579169	4848851
2134	579450	4848659
2135	579721	4848379
2136	579975	4847961
2137	580234	4847590
2138	580511	4847367
2139	580761	4846912
2140	581032	4846645
2141	581279	4846167
2142	581527	4845699
2143	581772	4845209
2144	582022	4844758
2145	582264	4844247
2146	582510	4843767
2147	582756	4843282
2148	583004	4842817
2149	583248	4842317
2150	583495	4841847
2151	583751	4841445
2152	584002	4841009
2153	584276	4840764
2154	584529	4840336
2155	584800	4840061
2156	585078	4839848
2157	585354	4839619
2158	585604	4839168
2159	585879	4838930
2160	586153	4838680
2161	586404	4838245
2162	586660	4837848
2163	586911	4837409
2164	587162	4836969
2165	587435	4836714
2166	587680	4836229
2167	587935	4835824
2168	588192	4835432
2169	588436	4834937
2170	588688	4834510
2171	588939	4834079
2172	589196	4833687
2173	589445	4833238
2174	589691	4832762
2175	589940	4832308
2176	590186	4831831
2177	590454	4831531
2178	590736	4831350
2179	591009	4831099
2180	591276	4830792
2181	591539	4830453
2182	591804	4830133
2183	592057	4829710
2184	592299	4829203
2185	592545	4828726
2186	592799	4828322
2187	593047	4827865
2188	593293	4827385
2189	593556	4827052
2190	593828	4826791
2191	594077	4826340
2192	594320	4825841
2193	594578	4825460
2194	594824	4824985
2195	595072	4824532
2196	595320	4824075
2197	595566	4823597
2198	595812	4823126
2199	596067	4822728
2200	596336	4822440
2201	596623	4822297
2202	596940	4822399
2203	597211	4822132
2204	597465	4821721
2205	597728	4821389
2206	597981	4820970
2207	598226	4820492
2208	598471	4820012
2209	598726	4819611
2210	598970	4819128
2211	599233	4818791
2212	599480	4818327
2213	599726	4817859
2214	600000	4817608
2215	600256	4817222
2216	600507	4816791
2217	600749	4816286
2218	600996	4815826
2219	601245	4815377
2220	601495	4814944
2221	601737	4814443
2222	601977	4813927
2223	602249	4813664
2224	602533	4813501
2225	602817	4813330
2226	603121	4813330
2227	603396	4813087
2228	603665	4812801
2229	603908	4812309
2230	604153	4811833
2231	604399	4811368
2232	604646	4810905
2233	604893	4810448
2234	605138	4809971
2235	605389	4809544
2236	605634	4809065
2237	605884	4808631
2238	606139	4808237
2239	606414	4808003
2240	606659	4807528
2241	606904	4807048
2242	607150	4806582
2243	607392	4806089
2244	607658	4805777
2245	607924	4805476
2246	608187	4805144
2247	608461	4804894
2248	608734	4804644
2249	609002	4804351
2250	609262	4803996
2251	609549	4803856
2252	609793	4803379
2253	610038	4802905
2254	610283	4802429
2255	610531	4801981
2256	610778	4801524
2257	611026	4801073
2258	611269	4800592
2259	611526	4800211
2260	611774	4799762
2261	612015	4799265
2262	612259	4798781
2263	612505	4798320
2264	612782	4798100
2265	613025	4797615
2266	613269	4797137
2267	613517	4796686
2268	613785	4796397
2269	614058	4796145
2270	614333	4795915
2271	614623	4795797
2272	614895	4795537
2273	615160	4795225
2274	615407	4794768
2275	615654	4794311
2276	615941	4794169
2277	616196	4793782
2278	616445	4793343
2279	616690	4792875
2280	616940	4792446
2281	617185	4791977
2282	617426	4791477
2283	617678	4791068
2284	617921	4790582
2285	618168	4790128
2286	618415	4789677
2287	618673	4789314
2288	618929	4788927
2289	619205	4788702
2290	619450	4788233
2291	619713	4787909
2292	619990	4787687
2293	620266	4787462
2294	620532	4787161
2295	620803	4786891
2296	621065	4786557
2297	621327	4786225
2298	621595	4785935
2299	621857	4785601
2300	622147	4785477
2301	622458	4785519
2302	622712	4785122
2303	622957	4784658
2304	623201	4784184
2305	623447	4783726
2306	623694	4783281
2307	623940	4782825
2308	624183	4782341
2309	624435	4781928
2310	624680	4781467
2311	624923	4780992
2312	625172	4780556
2313	625465	4780461
2314	625735	4780189
2315	626009	4779948
2316	626279	4779673
2317	626556	4779456
2318	626818	4779119
2319	627066	4778678
2320	627313	4778231
2321	627562	4777795
2322	627805	4777323
2323	628054	4776891
2324	628303	4776456
